open_time,open,high,low,close,volume,trade_count
2025-10-15T22:00:00Z,61852.62569302,61978.20766761,61695.55064172,61821.06854451,401.36421699,40
2025-10-15T23:00:00Z,61821.06854451,61825.80629492,61794.65289755,61799.38898651,579.70856153,57
2025-10-16T00:00:00Z,61799.38898651,61827.50159819,61789.37117729,61817.48085624,409.91228273,40
2025-10-16T01:00:00Z,61817.48085624,61904.82506232,61741.61631907,61828.94645418,161.42602191,16
2025-10-16T02:00:00Z,61828.94645418,61835.29032842,61809.54383460,61815.88636883,834.86470614,83
2025-10-16T03:00:00Z,61815.88636883,61829.88698273,61779.52759843,61793.52314731,193.82891239,19
2025-10-16T04:00:00Z,61793.52314731,61865.00616768,61789.30083601,61860.77926082,286.06711535,28
2025-10-16T05:00:00Z,61860.77926082,61868.43189428,61790.38014469,61798.02501499,78.85070945,7
2025-10-16T06:00:00Z,61798.02501499,61817.73400781,61782.25655181,61801.96453941,232.51882432,23
2025-10-16T07:00:00Z,61801.96453941,61856.11554846,61748.05026899,61802.20107170,22.06800041,2
2025-10-16T08:00:00Z,61802.20107170,61824.07291914,61750.08109890,61771.94223772,546.39226749,54
2025-10-16T09:00:00Z,61771.94223772,61803.79906753,61723.43179862,61755.28003546,93.66155564,9
2025-10-16T10:00:00Z,61755.28003546,61805.22898103,61720.92943518,61770.86970919,126.98239693,12
2025-10-16T11:00:00Z,61770.86970919,61833.07002268,61761.47051508,61823.66279546,943.36166881,94
2025-10-16T12:00:00Z,61823.66279546,61880.32052539,61738.03661662,61794.66777433,325.41647835,32
2025-10-16T13:00:00Z,61794.66777433,61828.67083133,61596.00253955,61629.91493986,986.64094843,98
2025-10-16T14:00:00Z,61629.91493986,61706.78933053,61508.33057235,61585.14912414,630.58024259,63
2025-10-16T15:00:00Z,61585.14912414,61629.40641096,61488.80998737,61533.02981939,577.22750021,57
2025-10-16T16:00:00Z,61533.02981939,61555.59598999,61508.66647537,61531.23198665,24.06977559,2
2025-10-16T17:00:00Z,61531.23198665,61648.27498847,61466.72284420,61583.71082737,602.81551427,60
2025-10-16T18:00:00Z,61583.71082737,61694.93121248,61528.80993226,61639.98015416,765.27608326,76
2025-10-16T19:00:00Z,61639.98015416,61652.40919046,61588.10070603,61600.52178598,245.35572137,24
2025-10-16T20:00:00Z,61600.52178598,61636.00631577,61536.12763697,61571.59550398,197.40179879,19
2025-10-16T21:00:00Z,61571.59550398,61601.89573640,61506.20002178,61536.48297484,365.94455210,36
2025-10-16T22:00:00Z,61536.48297484,61662.79206229,61508.88572165,61635.15055968,577.96927931,57
2025-10-16T23:00:00Z,61635.15055968,61667.13026068,61538.42674836,61570.37283912,803.19590423,80
2025-10-17T00:00:00Z,61570.37283912,61572.77407411,61538.23479499,61540.63487021,75.30750796,7
2025-10-17T01:00:00Z,61540.63487021,61597.28622117,61410.30887667,61466.89234380,513.56530134,51
2025-10-17T02:00:00Z,61466.89234380,61487.01673728,61447.48574196,61467.60990889,198.99383639,19
2025-10-17T03:00:00Z,61467.60990889,61602.93267906,61436.25651835,61571.52628288,343.95149540,34
2025-10-17T04:00:00Z,61571.52628288,61599.17704061,61472.66810465,61500.28686994,812.00720098,81
2025-10-17T05:00:00Z,61500.28686994,61570.45049058,61483.85163607,61554.00090226,19.87696630,1
2025-10-17T06:00:00Z,61554.00090226,61631.36547773,61429.69228302,61506.99778229,66.10743112,6
2025-10-17T07:00:00Z,61506.99778229,61555.13565273,61492.82911355,61540.95916069,659.11666983,65
2025-10-17T08:00:00Z,61540.95916069,61623.33346967,61518.27228137,61600.62459487,1626.57846869,162
2025-10-17T09:00:00Z,61600.62459487,61612.72656295,61589.75089720,61601.85264850,301.28274509,30
2025-10-17T10:00:00Z,61601.85264850,61644.22760666,61543.33744084,61585.70128872,494.29034640,49
2025-10-17T11:00:00Z,61585.70128872,61598.59730017,61539.86210923,61552.75122095,256.58577165,25
2025-10-17T12:00:00Z,61552.75122095,61660.42409978,61491.30797527,61598.93475273,556.57982732,55
2025-10-17T13:00:00Z,61598.93475273,61684.89421629,61593.15625491,61679.10819753,46.08623205,4
2025-10-17T14:00:00Z,61679.10819753,61704.26694770,61620.68168049,61645.82685529,899.63753263,89
2025-10-17T15:00:00Z,61645.82685529,61693.26291142,61564.39308934,61611.80296431,525.79481411,52
2025-10-17T16:00:00Z,61611.80296431,61690.59336498,61596.10137936,61674.87570613,395.48461803,39
2025-10-17T17:00:00Z,61674.87570613,61682.99571942,61673.90527871,61682.02517950,174.30838468,17
2025-10-17T18:00:00Z,61682.02517950,61772.09830278,61620.36545146,61710.41019998,143.96743383,14
2025-10-17T19:00:00Z,61710.41019998,61764.57280635,61690.70049754,61744.85210350,347.39341599,34
2025-10-17T20:00:00Z,61744.85210350,61799.35806845,61715.51236141,61770.00637362,262.29918669,26
2025-10-17T21:00:00Z,61770.00637362,61849.77328519,61645.14308502,61724.85168593,455.88014779,45
2025-10-17T22:00:00Z,61724.85168593,61764.33671170,61713.00248116,61752.48220275,43.70105036,4
2025-10-17T23:00:00Z,61752.48220275,61768.52520848,61748.17038960,61764.21257626,39.38515633,3
2025-10-18T00:00:00Z,61764.21257626,61776.96908643,61757.75991750,61770.51576917,68.42774921,6
2025-10-18T01:00:00Z,61770.51576917,61773.90480376,61767.22016854,61770.60919815,17.92671276,1
2025-10-18T02:00:00Z,61770.60919815,61801.91528820,61759.58004000,61790.88251024,241.27892298,24
2025-10-18T03:00:00Z,61790.88251024,61842.70233493,61778.21091982,61830.02271794,163.33634587,16
2025-10-18T04:00:00Z,61830.02271794,61832.22613260,61820.89726929,61823.10043727,82.87747205,8
2025-10-18T05:00:00Z,61823.10043727,61839.72602834,61789.55461570,61806.17565533,266.48496458,26
2025-10-18T06:00:00Z,61806.17565533,61831.32831933,61796.72852803,61821.87879179,216.99249116,21
2025-10-18T07:00:00Z,61821.87879179,61856.75910261,61790.87392064,61825.75228882,60.34466035,6
2025-10-18T08:00:00Z,61825.75228882,61841.93980328,61782.07036987,61798.25068373,775.16396850,77
2025-10-18T09:00:00Z,61798.25068373,61835.55507875,61786.52513058,61823.82467321,972.03015260,97
2025-10-18T10:00:00Z,61823.82467321,61824.40064881,61810.15576099,61810.73161462,38.17438041,3
2025-10-18T11:00:00Z,61810.73161462,61896.66978737,61745.34519077,61831.26164586,231.75323134,23
2025-10-18T12:00:00Z,61831.26164586,61892.09243282,61813.11751273,61873.93577715,527.73601496,52
2025-10-18T13:00:00Z,61873.93577715,61888.37742406,61862.41139387,61876.85249753,200.70715887,20
2025-10-18T14:00:00Z,61876.85249753,61906.59578075,61843.22133522,61872.96274869,278.16442595,27
2025-10-18T15:00:00Z,61872.96274869,61915.73745258,61845.71266889,61888.48053844,379.95577251,37
2025-10-18T16:00:00Z,61888.48053844,61903.78428404,61877.87465980,61893.17760046,74.05662849,7
2025-10-18T17:00:00Z,61893.17760046,61922.79529602,61874.57762075,61904.19200629,199.64812311,19
2025-10-18T18:00:00Z,61904.19200629,61944.92509795,61899.75757000,61940.48806164,964.14098916,96
2025-10-18T19:00:00Z,61940.48806164,61970.24001482,61915.66243188,61945.41241139,124.10641461,12
2025-10-18T20:00:00Z,61945.41241139,61965.96525613,61899.19094117,61919.73526650,94.84192362,9
2025-10-18T21:00:00Z,61919.73526650,61941.76121998,61902.16680146,61924.19149058,156.52443210,15
2025-10-18T22:00:00Z,61924.19149058,61934.12430542,61911.30347106,61921.23581180,56.80268972,5
2025-10-18T23:00:00Z,61921.23581180,61938.10450039,61892.81777783,61909.68331927,7.13293532,1
2025-10-19T00:00:00Z,61909.68331927,61934.96754293,61898.68344137,61923.96512749,402.92889003,40
2025-10-19T01:00:00Z,61923.96512749,61955.16943168,61900.99235394,61932.19360550,545.16663869,54
2025-10-19T02:00:00Z,61932.19360550,61969.64749049,61906.64467084,61944.09364670,114.02946517,11
2025-10-19T03:00:00Z,61944.09364670,61971.64535355,61927.42768109,61954.97645994,579.21238913,57
2025-10-19T04:00:00Z,61954.97645994,61997.05396071,61944.14165927,61986.21369722,716.99196271,71
2025-10-19T05:00:00Z,61986.21369722,61993.45237234,61984.92357543,61992.16212675,99.19202800,9
2025-10-19T06:00:00Z,61992.16212675,62007.22129212,61987.25293292,62002.31129458,372.45403904,37
2025-10-19T07:00:00Z,62002.31129458,62012.19780376,61965.53979237,61975.42201395,521.86782526,52
2025-10-19T08:00:00Z,61975.42201395,61985.00153362,61956.03524532,61965.61324885,314.15077656,31
2025-10-19T09:00:00Z,61965.61324885,62019.21771417,61922.52463393,61976.12179198,201.70152476,20
2025-10-19T10:00:00Z,61976.12179198,61986.71538965,61923.22690489,61933.81327075,440.28190722,44
2025-10-19T11:00:00Z,61933.81327075,61943.57772374,61868.61811125,61878.37382369,907.74287946,90
2025-10-19T12:00:00Z,61878.37382369,61900.46189608,61815.11612755,61837.18949880,102.03175684,10
2025-10-19T13:00:00Z,61837.18949880,61890.30743928,61803.84208856,61856.94937299,121.64128384,12
2025-10-19T14:00:00Z,61856.94937299,61865.79792401,61829.53110343,61838.37699770,432.15127370,43
2025-10-19T15:00:00Z,61838.37699770,61925.81916704,61835.48705778,61922.92527587,1128.04616788,112
2025-10-19T16:00:00Z,61922.92527587,61946.93875515,61881.71519052,61905.72199844,396.03122347,39
2025-10-19T17:00:00Z,61905.72199844,61915.65622946,61883.27164842,61893.20387061,66.42794890,6
2025-10-19T18:00:00Z,61893.20387061,61910.14419738,61884.24530128,61901.18447292,15.16906397,1
2025-10-19T19:00:00Z,61901.18447292,61932.36149321,61895.76181550,61926.93657987,560.99084756,56
2025-10-19T20:00:00Z,61926.93657987,61929.21236068,61905.95996802,61908.23506156,344.74055423,34
2025-10-19T21:00:00Z,61908.23506156,61911.42749876,61908.20242731,61911.39486285,339.54314776,33
2025-10-19T22:00:00Z,61911.39486285,61927.59240252,61863.73970573,61879.92901317,193.28968503,19
2025-10-19T23:00:00Z,61879.92901317,61911.08528283,61871.59296108,61902.74615697,348.64858470,34
2025-10-20T00:00:00Z,61902.74615697,61975.65949816,61868.47332964,61941.36528911,963.06644076,96
2025-10-20T01:00:00Z,61941.36528911,61984.12251736,61930.11484637,61972.86635307,429.31356094,42
2025-10-20T02:00:00Z,61972.86635307,61992.45862318,61954.38434037,61973.97627947,93.11628270,9
2025-10-20T03:00:00Z,61973.97627947,62008.68982099,61954.16897147,61988.87775038,192.52475741,19
2025-10-20T04:00:00Z,61988.87775038,62031.35735546,61975.28192386,62017.75519535,231.24722256,23
2025-10-20T05:00:00Z,62017.75519535,62054.69896908,61996.36267329,62033.30108460,112.53055006,11
2025-10-20T06:00:00Z,62033.30108460,62066.23364087,62023.50347174,62056.43237462,336.20968300,33
2025-10-20T07:00:00Z,62056.43237462,62067.15364109,62042.08603589,62052.80667596,181.59934718,18
2025-10-20T08:00:00Z,62052.80667596,62079.42734173,62041.33035647,62067.94822189,1101.26816048,110
2025-10-20T09:00:00Z,62067.94822189,62094.15276380,62057.81019537,62084.01211344,168.06255677,16
2025-10-20T10:00:00Z,62084.01211344,62151.08728506,62058.31792765,62125.37598036,368.49657177,36
2025-10-20T11:00:00Z,62125.37598036,62158.70400133,62113.32734196,62146.65123679,464.00086793,46
2025-10-20T12:00:00Z,62146.65123679,62193.73340668,62063.70828046,62110.76326171,367.17580255,36
2025-10-20T13:00:00Z,62110.76326171,62163.71223696,62088.49899887,62141.43697880,155.43149468,15
2025-10-20T14:00:00Z,62141.43697880,62176.15328241,62087.33164233,62122.03710788,351.13517426,35
2025-10-20T15:00:00Z,62122.03710788,62131.49341949,62095.63967631,62105.09340872,420.86994999,42
2025-10-20T16:00:00Z,62105.09340872,62135.00099676,62104.82521207,62134.73267211,369.45354251,36
2025-10-20T17:00:00Z,62134.73267211,62161.03710241,62132.11904709,62158.42248091,117.17174562,11
2025-10-20T18:00:00Z,62158.42248091,62183.80244828,62147.67528679,62173.05272460,529.51721715,52
2025-10-20T19:00:00Z,62173.05272460,62244.38606954,62169.73462631,62241.06434155,555.89520856,55
2025-10-20T20:00:00Z,62241.06434155,62287.03209929,62199.17928761,62245.14429975,234.65178940,23
2025-10-20T21:00:00Z,62245.14429975,62265.76341682,62237.82514756,62258.44270092,448.84053258,44
2025-10-20T22:00:00Z,62258.44270092,62261.33828481,62184.41437903,62187.30665445,589.60535911,58
2025-10-20T23:00:00Z,62187.30665445,62208.82954247,62163.05785013,62184.57979439,691.35993879,69
2025-10-21T00:00:00Z,62184.57979439,62239.66139565,62118.84833771,62173.92049722,224.08127631,22
2025-10-21T01:00:00Z,62173.92049722,62224.92649533,62117.33899218,62168.34041252,61.55010330,6
2025-10-21T02:00:00Z,62168.34041252,62190.04088409,62059.01297203,62080.68284587,919.25828088,91
2025-10-21T03:00:00Z,62080.68284587,62083.43983508,62064.63964225,62067.39604140,177.77456886,17
2025-10-21T04:00:00Z,62067.39604140,62094.50084797,62047.57577453,62074.67825563,153.46507520,15
2025-10-21T05:00:00Z,62074.67825563,62092.60666156,62067.30663927,62085.23379168,71.03733158,7
2025-10-21T06:00:00Z,62085.23379168,62085.85574322,62049.59871623,62050.22031701,38.97302835,3
2025-10-21T07:00:00Z,62050.22031701,62075.84713872,62042.88925875,62068.51391912,643.91733529,64
2025-10-21T08:00:00Z,62068.51391912,62078.71294394,62015.36946040,62025.56142732,274.98897276,27
2025-10-21T09:00:00Z,62025.56142732,62029.94919126,62006.04757789,62010.43427173,48.36164106,4
2025-10-21T10:00:00Z,62010.43427173,62070.93502455,61951.78174160,62012.28074793,59.89624989,5
2025-10-21T11:00:00Z,62012.28074793,62028.88209624,61950.03851259,61966.62763907,1493.01641480,149
2025-10-21T12:00:00Z,61966.62763907,61982.17567943,61955.42455530,61970.97181027,136.26811673,13
2025-10-21T13:00:00Z,61970.97181027,62006.33501163,61904.58394818,61939.92943547,266.41866880,26
2025-10-21T14:00:00Z,61939.92943547,61948.84497610,61934.09555960,61943.01081001,349.34163161,34
2025-10-21T15:00:00Z,61943.01081001,62015.62171707,61922.63746514,61995.23119668,750.31715464,75
2025-10-21T16:00:00Z,61995.23119668,62001.47079880,61976.65957934,61982.89794016,149.55790801,14
2025-10-21T17:00:00Z,61982.89794016,61990.81954036,61981.77503436,61989.69651139,36.37698464,3
2025-10-21T18:00:00Z,61989.69651139,62028.64174693,61974.81907352,62013.75853421,385.01565690,38
2025-10-21T19:00:00Z,62013.75853421,62051.16991279,61989.39582766,62026.80208196,125.86388356,12
2025-10-21T20:00:00Z,62026.80208196,62045.53827725,62010.08562108,62028.82127219,257.15063114,25
2025-10-21T21:00:00Z,62028.82127219,62044.52430273,61983.32517827,61999.02066458,226.23064133,22
2025-10-21T22:00:00Z,61999.02066458,62024.08066608,61948.24630678,61973.29591034,1157.68567198,115
2025-10-21T23:00:00Z,61973.29591034,62001.53458263,61950.48944767,61978.72612162,452.72334051,45
2025-10-22T00:00:00Z,61978.72612162,61990.33155243,61953.66452995,61965.26744064,452.42050353,45
2025-10-22T01:00:00Z,61965.26744064,61982.36761306,61922.71759387,61939.81074116,475.76506177,47
2025-10-22T02:00:00Z,61939.81074116,61954.26623081,61913.01888877,61927.47149870,70.70805906,7
2025-10-22T03:00:00Z,61927.47149870,61967.56204728,61904.59957043,61944.68376194,403.82088353,40
2025-10-22T04:00:00Z,61944.68376194,61944.69772844,61926.82025097,61926.83421344,726.57119141,72
2025-10-22T05:00:00Z,61926.83421344,61927.17856749,61917.57739527,61917.92169976,235.93078598,23
2025-10-22T06:00:00Z,61917.92169976,61969.18240434,61878.85745198,61930.11046662,118.46540435,11
2025-10-22T07:00:00Z,61930.11046662,61965.58520398,61924.26351900,61959.73545940,112.06718465,11
2025-10-22T08:00:00Z,61959.73545940,61992.18549397,61929.45103320,61961.90000978,476.40414915,47
2025-10-22T09:00:00Z,61961.90000978,61994.29284067,61941.62967379,61974.01854020,428.16182447,42
2025-10-22T10:00:00Z,61974.01854020,62005.90155493,61973.28441340,62005.16705916,145.56217392,14
2025-10-22T11:00:00Z,62005.16705916,62047.06024354,61938.51254658,61980.38898990,152.00323313,15
2025-10-22T12:00:00Z,61980.38898990,62008.83607850,61949.61813041,61978.06415198,297.43838116,29
2025-10-22T13:00:00Z,61978.06415198,62036.72836557,61971.40116232,62030.05978608,659.97134977,65
2025-10-22T14:00:00Z,62030.05978608,62076.62990167,61992.06508048,62038.62994667,365.98092629,36
2025-10-22T15:00:00Z,62038.62994667,62044.77990172,62004.76902666,62010.91623441,137.31716481,13
2025-10-22T16:00:00Z,62010.91623441,62092.80102146,61907.38671823,61989.24288584,228.82464704,22
2025-10-22T17:00:00Z,61989.24288584,62051.66134995,61862.21924981,61924.57259585,170.26290195,17
2025-10-22T18:00:00Z,61924.57259585,61941.95060468,61835.64837143,61853.00629647,896.77084876,89
2025-10-22T19:00:00Z,61853.00629647,61923.77204630,61808.04902247,61878.79602728,799.17310350,79
2025-10-22T20:00:00Z,61878.79602728,61903.27610762,61793.07103241,61817.52687386,834.16907502,83
2025-10-22T21:00:00Z,61817.52687386,61849.72731585,61794.70158773,61826.89856934,275.08212231,27
2025-10-22T22:00:00Z,61826.89856934,61901.66183877,61814.96025861,61889.71139936,146.61789739,14
2025-10-22T23:00:00Z,61889.71139936,61949.28775258,61798.80578509,61858.35195105,296.83605252,29
2025-10-23T00:00:00Z,61858.35195105,61893.51427793,61835.65110901,61870.80886444,98.78969658,9
2025-10-23T01:00:00Z,61870.80886444,61925.88932989,61827.50185929,61882.57408957,476.49005891,47
2025-10-23T02:00:00Z,61882.57408957,61909.61446052,61814.07408794,61841.09633466,307.39832728,30
2025-10-23T03:00:00Z,61841.09633466,61862.46726331,61824.46088533,61845.83054045,239.93101925,23
2025-10-23T04:00:00Z,61845.83054045,61874.97820813,61807.71860959,61836.86205045,377.89265602,37
2025-10-23T05:00:00Z,61836.86205045,62021.05815209,61776.70597487,61960.78152528,2926.37188880,292
2025-10-23T06:00:00Z,61960.78152528,61992.59937735,61880.71479306,61912.50785583,806.09848096,80
2025-10-23T07:00:00Z,61912.50785583,62048.52299992,61832.85868153,61968.80140512,404.22400068,40
2025-10-23T08:00:00Z,61968.80140512,61969.17060790,61941.14290612,61941.51194631,123.71643026,12
2025-10-23T09:00:00Z,61941.51194631,61976.89192800,61898.66507634,61934.04079062,148.82878713,14
2025-10-23T10:00:00Z,61934.04079062,62004.84632298,61888.83435977,61959.62122065,176.70566739,17
2025-10-23T11:00:00Z,61959.62122065,62015.10664342,61948.22938217,62003.70669942,198.04775908,19
2025-10-23T12:00:00Z,62003.70669942,62008.43711304,61957.86771541,61962.59499252,213.65446505,21
2025-10-23T13:00:00Z,61962.59499252,61965.15439858,61951.08195698,61953.64099318,81.67940038,8
2025-10-23T14:00:00Z,61953.64099318,62028.04710571,61920.75536997,61995.13945469,209.19837623,20
2025-10-23T15:00:00Z,61995.13945469,62069.29419165,61896.58446570,61970.70998164,152.57765399,15
2025-10-23T16:00:00Z,61970.70998164,62025.68093884,61966.56328979,62021.53084638,380.21959268,38
2025-10-23T17:00:00Z,62021.53084638,62039.45546078,61916.49190610,61934.39133663,1219.23944016,121
2025-10-23T18:00:00Z,61934.39133663,61969.80488757,61902.09002962,61937.50195825,79.64660623,7
2025-10-23T19:00:00Z,61937.50195825,61988.15991422,61919.40551683,61970.05396200,475.51833515,47
2025-10-23T20:00:00Z,61970.05396200,62021.15961647,61956.53811520,62007.63557301,304.98349082,30
2025-10-23T21:00:00Z,62007.63557301,62022.42243515,61997.11950319,62011.90564115,138.01983992,13
2025-10-23T22:00:00Z,62011.90564115,62038.23347167,61936.20923515,61962.51609680,776.98983083,77
2025-10-23T23:00:00Z,61962.51609680,62011.87595451,61903.33989195,61952.69192364,403.99505607,40
2025-10-24T00:00:00Z,61952.69192364,61976.12800266,61854.88735313,61878.29528866,536.28581450,53
2025-10-24T01:00:00Z,61878.29528866,61902.40554865,61873.46670252,61897.57545801,166.87436271,16
2025-10-24T02:00:00Z,61897.57545801,61900.25064006,61891.58751953,61894.26255840,190.54038469,19
2025-10-24T03:00:00Z,61894.26255840,61961.16900728,61801.40996081,61868.28833207,31.81578649,3
2025-10-24T04:00:00Z,61868.28833207,61923.87795114,61812.01885770,61867.60786535,319.18906237,31
2025-10-24T05:00:00Z,61867.60786535,61893.41402919,61851.18859034,61876.99226361,51.86782848,5
2025-10-24T06:00:00Z,61876.99226361,61968.62264600,61789.64801689,61881.27235758,168.47721277,16
2025-10-24T07:00:00Z,61881.27235758,61997.16281778,61807.47989467,61923.32021345,130.76436973,13
2025-10-24T08:00:00Z,61923.32021345,61927.75600068,61898.72520841,61903.15955146,522.04177181,52
2025-10-24T09:00:00Z,61903.15955146,61984.81156180,61875.77183988,61957.39985277,468.73103208,46
2025-10-24T10:00:00Z,61957.39985277,61979.69224471,61916.68025359,61938.96601300,96.24901282,9
2025-10-24T11:00:00Z,61938.96601300,62051.02634350,61871.51751254,61983.52931579,598.00065796,59
2025-10-24T12:00:00Z,61983.52931579,62034.22958390,61964.71950499,62015.41009841,470.47986069,47
2025-10-24T13:00:00Z,62015.41009841,62067.55237528,61935.01763913,61987.13614339,210.98716691,21
2025-10-24T14:00:00Z,61987.13614339,62020.41307418,61971.54581035,62004.81829391,304.31856268,30
2025-10-24T15:00:00Z,62004.81829391,62050.90749649,61965.75432757,62011.83910693,157.04473390,15
2025-10-24T16:00:00Z,62011.83910693,62030.78571258,61596.85245404,61615.67801978,5227.95285275,522
2025-10-24T17:00:00Z,61615.67801978,61681.05042434,61609.31909005,61674.68540487,147.74575142,14
2025-10-24T18:00:00Z,61674.68540487,61724.47158632,61649.10289065,61698.87903664,86.05473112,8
2025-10-24T19:00:00Z,61698.87903664,61716.78591655,61665.85234955,61683.75483996,704.45148688,70
2025-10-24T20:00:00Z,61683.75483996,61694.80654428,61627.07511727,61638.11864509,149.77594608,14
2025-10-24T21:00:00Z,61638.11864509,61653.09458128,61596.05323307,61611.02258585,187.21302389,18
2025-10-24T22:00:00Z,61611.02258585,61644.20893971,61590.15434021,61623.33652322,164.64028567,16
2025-10-24T23:00:00Z,61623.33652322,61627.69901353,61619.87061214,61624.23305203,98.95098779,9
2025-10-25T00:00:00Z,61624.23305203,61660.99063066,61609.03098359,61645.78324600,807.09398384,80
2025-10-25T01:00:00Z,61645.78324600,61661.99400262,61640.44957777,61656.65939337,51.22226798,5
2025-10-25T02:00:00Z,61656.65939337,61720.69637155,61540.28741450,61604.26998072,353.95524370,35
2025-10-25T03:00:00Z,61604.26998072,61616.29611735,61547.22577935,61559.24312602,623.65132162,62
2025-10-25T04:00:00Z,61559.24312602,61606.38441861,61535.49932804,61582.63159954,47.05178761,4
2025-10-25T05:00:00Z,61582.63159954,61700.57637076,61569.70827034,61687.63100706,1000.61806518,100
2025-10-25T06:00:00Z,61687.63100706,61765.45443326,61512.11663470,61589.81666100,626.16299094,62
2025-10-25T07:00:00Z,61589.81666100,61604.10320191,61574.54275424,61588.82906607,834.92816218,83
2025-10-25T08:00:00Z,61588.82906607,61643.81936478,61473.75579302,61528.69239802,454.33886451,45
2025-10-25T09:00:00Z,61528.69239802,61577.11826819,61499.61429718,61548.03102803,241.95939788,24
2025-10-25T10:00:00Z,61548.03102803,61582.90446090,61545.31752174,61580.18953682,470.14327390,47
2025-10-25T11:00:00Z,61580.18953682,61585.44789963,61562.46817962,61567.72547812,210.36611927,21
2025-10-25T12:00:00Z,61567.72547812,61574.26868429,61499.50727643,61506.04392730,208.28786499,20
2025-10-25T13:00:00Z,61506.04392730,61564.22067148,61408.75398966,61466.89370280,299.90091865,29
2025-10-25T14:00:00Z,61466.89370280,61538.04362728,61302.36513017,61373.40684056,782.49698515,78
2025-10-25T15:00:00Z,61373.40684056,61482.81821394,61333.01708727,61442.38306749,268.49287833,26
2025-10-25T16:00:00Z,61442.38306749,61470.36262790,61425.70294823,61453.67944195,233.15677084,23
2025-10-25T17:00:00Z,61453.67944195,61519.85487296,61431.55089284,61497.71046893,192.59353097,19
2025-10-25T18:00:00Z,61497.71046893,61569.03351091,61468.22678731,61539.52977997,1325.94351092,132
2025-10-25T19:00:00Z,61539.52977997,61543.05066155,61523.15849267,61526.67863899,118.98243740,11
2025-10-25T20:00:00Z,61526.67863899,61577.21602429,61493.88071491,61544.40864890,204.11869708,20
2025-10-25T21:00:00Z,61544.40864890,61560.34885650,61541.09224211,61557.03176949,66.47557481,6
2025-10-25T22:00:00Z,61557.03176949,61626.36819533,61538.08432359,61607.40524432,231.56696545,23
2025-10-25T23:00:00Z,61607.40524432,61690.07914079,61578.28876710,61660.93736358,192.34880142,19
2025-10-26T00:00:00Z,61660.93736358,61677.21661475,61641.25391856,61657.53227074,679.99684294,67
