open_time,open,high,low,close,volume,trade_count
2026-01-02T14:23:00Z,62627.03291075,62664.58990427,62587.50600449,62625.06181595,199.34285934,19
2026-01-02T14:24:00Z,62625.06181595,62663.53695076,62619.68678495,62658.15907906,174.14963413,17
2026-01-02T14:25:00Z,62658.15907906,62731.25711911,62529.68533544,62602.71869782,882.76249642,88
2026-01-02T14:26:00Z,62602.71869782,62668.91082218,62442.58495306,62508.67764440,452.00176489,45
2026-01-02T14:27:00Z,62508.67764440,62562.74426592,62385.23893389,62439.24550037,838.77015399,83
2026-01-02T14:28:00Z,62439.24550037,62449.13229604,62417.27114577,62427.15602716,131.79360052,13
2026-01-02T14:29:00Z,62427.15602716,62440.44179542,62407.73209615,62421.01655781,78.48700559,7
2026-01-02T14:30:00Z,62421.01655781,62447.23359131,62352.21188176,62378.41102079,1653.11474907,165
2026-01-02T14:31:00Z,62378.41102079,62419.04200385,62346.14214805,62386.76880756,118.57736779,11
2026-01-02T14:32:00Z,62386.76880756,62419.01486647,62382.79201434,62415.03627137,183.07017776,18
2026-01-02T14:33:00Z,62415.03627137,62438.28638686,62327.31088704,62350.53697601,746.79450345,74
2026-01-02T14:34:00Z,62350.53697601,62382.41719528,62326.49371735,62358.37091574,46.34120783,4
2026-01-02T14:35:00Z,62358.37091574,62427.14841289,62280.83418831,62349.60201389,103.85952298,10
2026-01-02T14:36:00Z,62349.60201389,62365.67508086,62302.95324242,62319.01842526,389.89324228,38
2026-01-02T14:37:00Z,62319.01842526,62392.87524650,62203.32020602,62277.12738046,220.40129670,22
2026-01-02T14:38:00Z,62277.12738046,62330.40615682,62194.36476399,62247.61829500,345.10643605,34
2026-01-02T14:39:00Z,62247.61829500,62313.18465708,62224.17957623,62289.73008154,230.00039182,23
2026-01-02T14:40:00Z,62289.73008154,62348.86783403,62190.45030641,62249.54991193,361.06655725,36
2026-01-02T14:41:00Z,62249.54991193,62279.71006296,62186.91240372,62217.05681172,201.36626797,20
2026-01-02T14:42:00Z,62217.05681172,62228.22235975,62197.52593879,62208.68998530,438.67446615,43
2026-01-02T14:43:00Z,62208.68998530,62262.92551549,62167.44681210,62221.67373431,339.20548118,33
2026-01-02T14:44:00Z,62221.67373431,62259.44612510,62143.04536076,62180.79293438,114.58744952,11
2026-01-02T14:45:00Z,62180.79293438,62227.06829050,62132.35473709,62178.62848241,171.75304564,17
2026-01-02T14:46:00Z,62178.62848241,62218.60755345,62124.13632303,62164.10605657,344.02383727,34
2026-01-02T14:47:00Z,62164.10605657,62259.58169129,62117.82719074,62213.26622753,254.46491356,25
2026-01-02T14:48:00Z,62213.26622753,62248.60808537,62189.59910417,62224.93652240,152.92169416,15
2026-01-02T14:49:00Z,62224.93652240,62250.91744539,62130.72447579,62156.67689818,432.11489701,43
2026-01-02T14:50:00Z,62156.67689818,62162.06725929,62064.00538251,62069.38817376,101.90019663,10
2026-01-02T14:51:00Z,62069.38817376,62085.84951076,61973.90513282,61990.34550703,442.51463149,44
2026-01-02T14:52:00Z,61990.34550703,62040.41368699,61974.70247994,62024.76197504,219.35777526,21
2026-01-02T14:53:00Z,62024.76197504,62040.53587473,61944.80853318,61960.56610682,423.88272442,42
2026-01-02T14:54:00Z,61960.56610682,62007.54727952,61834.84913466,61881.77056118,596.09571836,59
2026-01-02T14:55:00Z,61881.77056118,61942.69700660,61863.27710555,61924.19087360,180.17345905,18
2026-01-02T14:56:00Z,61924.19087360,61936.57661289,61807.94214107,61820.30710209,487.12713169,48
2026-01-02T14:57:00Z,61820.30710209,61852.97266956,61785.36843731,61818.03280305,68.39379879,6
2026-01-02T14:58:00Z,61818.03280305,61883.41304779,61645.97494756,61711.24224802,648.41348706,64
2026-01-02T14:59:00Z,61711.24224802,61729.03354635,61667.21315666,61684.99688847,514.17121603,51
2026-01-02T15:00:00Z,61684.99688847,61717.38139811,61606.32456035,61638.68475621,493.23059804,49
2026-01-02T15:01:00Z,61638.68475621,61665.40700629,61555.01842065,61581.71597303,204.54038084,20
2026-01-02T15:02:00Z,61581.71597303,61621.53464992,61561.57476204,61601.38700523,27.87216601,2
2026-01-02T15:03:00Z,61601.38700523,61634.46936234,61530.42768409,61563.48968887,249.79493451,24
2026-01-02T15:04:00Z,61563.48968887,61630.48556521,61553.74272412,61620.72953803,925.92333136,92
2026-01-02T15:05:00Z,61620.72953803,61658.53975007,61548.32767447,61586.11664818,93.54624670,9
2026-01-02T15:06:00Z,61586.11664818,61642.48625340,61548.22010035,61604.57834531,92.19988871,9
2026-01-02T15:07:00Z,61604.57834531,61628.05248286,61503.35831702,61526.80281857,849.40773777,84
2026-01-02T15:08:00Z,61526.80281857,61572.21340666,61392.66281313,61438.00786505,569.79709258,56
2026-01-02T15:09:00Z,61438.00786505,61490.78848095,61402.17964101,61454.95037671,190.58226558,19
2026-01-02T15:10:00Z,61454.95037671,61514.46481804,61431.27492313,61490.77556284,830.59532818,83
2026-01-02T15:11:00Z,61490.77556284,61549.66301037,61465.14178168,61524.01537247,589.39908669,58
2026-01-02T15:12:00Z,61524.01537247,61545.16341230,61504.76359285,61525.91103950,112.94908855,11
2026-01-02T15:13:00Z,61525.91103950,61532.73354337,61486.25242147,61493.07128379,147.73395395,14
2026-01-02T15:14:00Z,61493.07128379,61551.53394448,61464.52991529,61522.97869477,49.57878851,4
2026-01-02T15:15:00Z,61522.97869477,61533.38984782,61512.09795522,61522.50902879,197.23027747,19
2026-01-02T15:16:00Z,61522.50902879,61608.84091176,61507.07464421,61593.38874531,815.44262840,81
2026-01-02T15:17:00Z,61593.38874531,61635.64142876,61557.18553747,61599.43466727,115.80726507,11
2026-01-02T15:18:00Z,61599.43466727,61643.71887759,61495.56657327,61539.80791756,399.94238888,39
2026-01-02T15:19:00Z,61539.80791756,61595.47068495,61463.36167983,61519.00563155,103.44761163,10
2026-01-02T15:20:00Z,61519.00563155,61522.44209733,61498.66500108,61502.10052254,156.49035776,15
2026-01-02T15:21:00Z,61502.10052254,61533.10519924,61446.53745453,61477.52974452,238.87203090,23
2026-01-02T15:22:00Z,61477.52974452,61530.13338320,61460.41223076,61513.00599161,28.44122054,2
2026-01-02T15:23:00Z,61513.00599161,61530.02619991,61475.12540506,61492.13983985,239.34718863,23
2026-01-02T15:24:00Z,61492.13983985,61492.64996270,61362.69568928,61363.20474252,508.15387348,50
2026-01-02T15:25:00Z,61363.20474252,61409.50616791,61328.00744614,61374.30250597,44.75751892,4
2026-01-02T15:26:00Z,61374.30250597,61416.98904522,61349.52796432,61392.20727607,24.64030231,2
2026-01-02T15:27:00Z,61392.20727607,61415.22799653,61390.54025870,61413.56039934,636.36243093,63
2026-01-02T15:28:00Z,61413.56039934,61447.00966723,61390.63548170,61424.08082244,361.02316384,36
2026-01-02T15:29:00Z,61424.08082244,61493.52948354,61343.39041343,61412.82634975,84.60715644,8
2026-01-02T15:30:00Z,61412.82634975,61425.75469448,61383.81794171,61396.74290063,327.64064538,32
2026-01-02T15:31:00Z,61396.74290063,61456.98787197,61373.72226152,61433.95328087,220.49282327,22
2026-01-02T15:32:00Z,61433.95328087,61434.19313520,61396.57503302,61396.81474235,193.04335056,19
2026-01-02T15:33:00Z,61396.81474235,61471.67883967,61330.17794745,61405.03312497,438.32320305,43
2026-01-02T15:34:00Z,61405.03312497,61426.38240135,61350.86285995,61372.20072117,96.91716929,9
2026-01-02T15:35:00Z,61372.20072117,61389.12682888,61344.59539724,61361.51855887,197.77883649,19
2026-01-02T15:36:00Z,61361.51855887,61397.94697218,61319.91768533,61356.34302609,100.06976518,10
2026-01-02T15:37:00Z,61356.34302609,61376.58836889,61266.81575199,61287.03822676,999.64626935,99
2026-01-02T15:38:00Z,61287.03822676,61392.44066297,61278.84029457,61384.22973016,302.95432679,30
2026-01-02T15:39:00Z,61384.22973016,61401.77856804,61364.54314242,61382.09136898,205.92230730,20
2026-01-02T15:40:00Z,61382.09136898,61403.16442211,61324.34896677,61345.40942664,176.22251807,17
2026-01-02T15:41:00Z,61345.40942664,61370.68367593,61318.68487494,61343.95852646,160.00664568,16
2026-01-02T15:42:00Z,61343.95852646,61518.59874258,61205.04516964,61379.60466510,258.69779909,25
2026-01-02T15:43:00Z,61379.60466510,61410.71246077,61336.55915939,61367.66090184,102.82015970,10
2026-01-02T15:44:00Z,61367.66090184,61374.69541385,61266.80486988,61273.82862598,862.59656619,86
2026-01-02T15:45:00Z,61273.82862598,61324.01744365,61243.55789620,61293.73687872,132.95020092,13
2026-01-02T15:46:00Z,61293.73687872,61300.00129541,61292.68789664,61298.95222408,98.75360464,9
2026-01-02T15:47:00Z,61298.95222408,61308.07789335,61293.80453098,61302.92986622,260.40368997,26
2026-01-02T15:48:00Z,61302.92986622,61369.82163166,61267.03409279,61333.90771923,241.26453602,24
2026-01-02T15:49:00Z,61333.90771923,61389.90377422,61320.95807225,61376.94504061,719.50947136,71
2026-01-02T15:50:00Z,61376.94504061,61489.41389361,61309.29594598,61421.71545346,119.36406181,11
2026-01-02T15:51:00Z,61421.71545346,61423.19731236,61356.23172353,61357.71203829,1065.76991323,106
2026-01-02T15:52:00Z,61357.71203829,61409.90420423,61232.58513044,61284.71520373,511.95055488,51
2026-01-02T15:53:00Z,61284.71520373,61333.84666428,61214.85333846,61263.96816628,262.02023828,26
2026-01-02T15:54:00Z,61263.96816628,61307.45767496,61101.51311651,61144.91811502,364.46211058,36
2026-01-02T15:55:00Z,61144.91811502,61185.69281946,61099.30609257,61140.07756908,336.71868897,33
2026-01-02T15:56:00Z,61140.07756908,61198.24707633,61063.31654863,61121.46835082,465.08740160,46
2026-01-02T15:57:00Z,61121.46835082,61193.93266961,61088.83995570,61161.28302028,938.72584531,93
2026-01-02T15:58:00Z,61161.28302028,61256.74477073,61100.66982081,61196.09706919,231.69595296,23
2026-01-02T15:59:00Z,61196.09706919,61208.12804720,61181.25747015,61193.28789588,330.33234618,33
2026-01-02T16:00:00Z,61193.28789588,61239.25681922,61105.36935612,61151.30674285,126.56255515,12
2026-01-02T16:01:00Z,61151.30674285,61162.97411713,61056.17550635,61067.82695309,498.42588483,49
2026-01-02T16:02:00Z,61067.82695309,61106.12057814,61013.56569164,61051.84929763,50.04943569,5
2026-01-02T16:03:00Z,61051.84929763,61080.24677946,61027.64158632,61056.03740752,497.04755336,49
2026-01-02T16:04:00Z,61056.03740752,61060.61857531,61048.70578215,61053.28674356,54.07602182,5
2026-01-02T16:05:00Z,61053.28674356,61103.81929883,60967.56119419,61018.06459681,273.42523048,27
2026-01-02T16:06:00Z,61018.06459681,61038.14569866,60975.26983043,60995.34345473,691.34849987,69
2026-01-02T16:07:00Z,60995.34345473,61123.00292635,60968.11287328,61095.72752972,777.53594068,77
2026-01-02T16:08:00Z,61095.72752972,61108.78769972,61024.02246391,61037.07009496,149.37502756,14
2026-01-02T16:09:00Z,61037.07009496,61134.63476072,61022.88040612,61120.42569365,500.60744841,50
2026-01-02T16:10:00Z,61120.42569365,61168.84360704,61118.92541751,61167.34217927,864.90872411,86
2026-01-02T16:11:00Z,61167.34217927,61206.69254409,61166.05518673,61205.40475069,426.44562121,42
2026-01-02T16:12:00Z,61205.40475069,61256.48017167,61201.37023100,61252.44255135,1136.66938344,113
2026-01-02T16:13:00Z,61252.44255135,61312.10935558,61250.63626490,61310.30136292,592.15837553,59
2026-01-02T16:14:00Z,61310.30136292,61358.89116442,61276.70035021,61325.28194162,160.53913432,16
2026-01-02T16:15:00Z,61325.28194162,61342.54401147,61304.68716033,61321.94829181,23.72654096,2
2026-01-02T16:16:00Z,61321.94829181,61337.89409937,61315.48813671,61331.43294509,264.17496048,26
2026-01-02T16:17:00Z,61331.43294509,61378.89444643,61327.08943576,61374.54788369,824.98752954,82
2026-01-02T16:18:00Z,61374.54788369,61444.04208285,61342.58635466,61412.06101840,215.29377296,21
2026-01-02T16:19:00Z,61412.06101840,61500.94634076,61393.41440439,61482.27840655,200.35242515,20
2026-01-02T16:20:00Z,61482.27840655,61489.94129879,61452.64408435,61460.30423781,239.70446921,23
2026-01-02T16:21:00Z,61460.30423781,61497.99537687,61444.00111782,61481.68658494,323.21660891,32
2026-01-02T16:22:00Z,61481.68658494,61530.19785699,61459.48512618,61507.98690100,388.18198814,38
2026-01-02T16:23:00Z,61507.98690100,61514.67125953,61507.68157338,61514.36590024,339.08600431,33
2026-01-02T16:24:00Z,61514.36590024,61578.64602008,61502.72078351,61566.99094104,297.72887192,29
2026-01-02T16:25:00Z,61566.99094104,61568.48351902,61562.81782293,61564.31033592,74.52395154,7
2026-01-02T16:26:00Z,61564.31033592,61619.05873652,61519.23758171,61573.97890371,175.81286050,17
2026-01-02T16:27:00Z,61573.97890371,61594.01119300,61571.65750337,61591.68912496,654.00545518,65
2026-01-02T16:28:00Z,61591.68912496,61634.64133848,61562.09725806,61605.04305565,326.72824119,32
2026-01-02T16:29:00Z,61605.04305565,61640.16602547,61585.74467711,61620.86269127,292.50417701,29
2026-01-02T16:30:00Z,61620.86269127,61722.04785450,61568.46554018,61669.60925347,547.93634683,54
2026-01-02T16:31:00Z,61669.60925347,61707.25790375,61639.44347786,61677.08846967,60.38771670,6
2026-01-02T16:32:00Z,61677.08846967,61720.85772692,61662.96783701,61706.73030792,258.16052639,25
2026-01-02T16:33:00Z,61706.73030792,61749.61126344,61699.63344467,61742.51028516,382.30263347,38
2026-01-02T16:34:00Z,61742.51028516,61744.29503063,61739.08554226,61740.87024033,245.49481729,24
2026-01-02T16:35:00Z,61740.87024033,61765.03531341,61740.41590501,61764.58080361,24.06047828,2
2026-01-02T16:36:00Z,61764.58080361,61787.29343765,61762.11371486,61784.82554026,289.77540569,28
2026-01-02T16:37:00Z,61784.82554026,61839.12500553,61756.59079774,61810.87835726,575.17889508,57
2026-01-02T16:38:00Z,61810.87835726,61839.32194811,61788.66970094,61817.11105239,111.03801557,11
2026-01-02T16:39:00Z,61817.11105239,61860.15401875,61789.53006195,61832.56613271,632.50749117,63
2026-01-02T16:40:00Z,61832.56613271,61863.49026264,61776.39669550,61807.30819325,274.60326065,27
2026-01-02T16:41:00Z,61807.30819325,61839.44851241,61789.81404522,61821.95022005,712.19936200,71
2026-01-02T16:42:00Z,61821.95022005,61832.15863166,61777.86194904,61788.06476528,133.77308425,13
2026-01-02T16:43:00Z,61788.06476528,61826.51619652,61787.01957771,61825.47037621,311.58387854,31
2026-01-02T16:44:00Z,61825.47037621,61864.25715615,61814.41703835,61853.19886091,395.38243737,39
2026-01-02T16:45:00Z,61853.19886091,61858.80687671,61838.41988582,61844.02707004,277.00032027,27
2026-01-02T16:46:00Z,61844.02707004,61875.96700980,61833.20403259,61865.14027742,511.82353743,51
2026-01-02T16:47:00Z,61865.14027742,61901.45977114,61859.63857711,61895.95533043,249.37042198,24
2026-01-02T16:48:00Z,61895.95533043,61914.73954317,61894.76069704,61913.54457030,240.86842404,24
2026-01-02T16:49:00Z,61913.54457030,61954.17734276,61903.07505890,61943.70273165,120.41850075,12
2026-01-02T16:50:00Z,61943.70273165,61964.97063276,61879.55829283,61900.81146755,215.11794308,21
2026-01-02T16:51:00Z,61900.81146755,62003.73619363,61871.69924567,61974.58927373,783.92317104,78
2026-01-02T16:52:00Z,61974.58927373,61989.99282190,61969.25108206,61984.65376333,239.31130809,23
2026-01-02T16:53:00Z,61984.65376333,61999.84437030,61943.03268094,61958.21680900,470.13004242,47
2026-01-02T16:54:00Z,61958.21680900,61995.63531666,61948.54295217,61985.95712859,491.55047320,49
2026-01-02T16:55:00Z,61985.95712859,62008.18933101,61926.16379351,61948.38251923,346.29963717,34
2026-01-02T16:56:00Z,61948.38251923,61964.78634051,61942.95473477,61959.35759444,817.99455432,81
2026-01-02T16:57:00Z,61959.35759444,61983.75734996,61955.55791754,61979.95640983,320.17207823,32
2026-01-02T16:58:00Z,61979.95640983,61982.35943154,61975.39627720,61977.79921529,222.67264994,22
2026-01-02T16:59:00Z,61977.79921529,62017.33509843,61950.49257006,61990.02306753,71.35080745,7
2026-01-02T17:00:00Z,61990.02306753,62006.79015490,61934.86824440,61951.62494583,512.63616843,51
2026-01-02T17:01:00Z,61951.62494583,61990.37656097,61929.74383901,61968.48949764,114.30947682,11
2026-01-02T17:02:00Z,61968.48949764,62006.06280830,61968.23074770,62005.80390256,102.10606004,10
2026-01-02T17:03:00Z,62005.80390256,62028.09862937,61995.84678777,62018.13953368,98.88127846,9
2026-01-02T17:04:00Z,62018.13953368,62041.57171166,62010.51651060,62033.94674561,57.64738194,5
2026-01-02T17:05:00Z,62033.94674561,62056.69491688,62018.52361614,62041.26996668,284.89079205,28
2026-01-02T17:06:00Z,62041.26996668,62067.86308942,62034.41369136,62061.00463319,632.52318962,63
2026-01-02T17:07:00Z,62061.00463319,62094.03875499,61977.13869481,62010.14574521,472.06458431,47
2026-01-02T17:08:00Z,62010.14574521,62041.25642220,61971.06593032,62002.17260717,215.99734942,21
2026-01-02T17:09:00Z,62002.17260717,62019.22211985,61999.81153498,62016.86048834,185.13101956,18
2026-01-02T17:10:00Z,62016.86048834,62055.39790086,61947.42101125,61985.93920922,316.92771180,31
2026-01-02T17:11:00Z,61985.93920922,62037.80225438,61972.45689509,62024.31159402,631.63000964,63
2026-01-02T17:12:00Z,62024.31159402,62091.07851321,61994.82348565,62061.57268986,424.40089810,42
